Timestamp;Date;Time;Date_time;ms;LEVEL;TEMPERATURE;CON_UCTIVITY;relative level
43458,58;2018-12-24;14:00:00;2018-12-24 14:00;0;7,677;6,8;217;0,374
43458,63;2018-12-24;15:00:00;2018-12-24 15:00;0;7,662;6,8;217;0,359
43458,67;2018-12-24;16:00:00;2018-12-24 16:00;0;7,647;6,8;217;0,344
43458,71;2018-12-24;17:00:00;2018-12-24 17:00;0;7,666;6,8;217;0,363
43458,75;2018-12-24;18:00:00;2018-12-24 18:00;0;7,656;6,8;217;0,353
43458,79;2018-12-24;19:00:00;2018-12-24 19:00;0;7,665;6,8;216;0,362
43458,83;2018-12-24;20:00:00;2018-12-24 20:00;0;7,669;6,8;216;0,366
43458,88;2018-12-24;21:00:00;2018-12-24 21:00;0;7,654;6,8;216;0,351
43458,92;2018-12-24;22:00:00;2018-12-24 22:00;0;7,659;6,8;216;0,356
43458,96;2018-12-24;23:00:00;2018-12-24 23:00;0;7,667;6,8;216;0,364
43459,00;2018-12-25;00:00:00;2018-12-25 00:00;0;7,667;6,8;216;0,364
43459,04;2018-12-25;01:00:00;2018-12-25 01:00;0;7,659;6,8;216;0,356
43459,08;2018-12-25;02:00:00;2018-12-25 02:00;0;7,682;6,8;216;0,379
43459,13;2018-12-25;03:00:00;2018-12-25 03:00;0;7,651;6,8;216;0,348
43459,17;2018-12-25;04:00:00;2018-12-25 04:00;0;7,667;6,8;216;0,364
43459,21;2018-12-25;05:00:00;2018-12-25 05:00;0;7,657;6,8;216;0,354
43459,25;2018-12-25;06:00:00;2018-12-25 06:00;0;7,668;6,8;216;0,365
43459,29;2018-12-25;07:00:00;2018-12-25 07:00;0;7,642;6,8;216;0,339
43459,33;2018-12-25;08:00:00;2018-12-25 08:00;0;7,666;6,8;216;0,363
43459,38;2018-12-25;09:00:00;2018-12-25 09:00;0;7,662;6,8;216;0,359
43459,42;2018-12-25;10:00:00;2018-12-25 10:00;0;7,662;6,8;216;0,359
43459,46;2018-12-25;11:00:00;2018-12-25 11:00;0;7,653;6,8;216;0,35
43459,50;2018-12-25;12:00:00;2018-12-25 12:00;0;7,656;6,8;216;0,353
43459,54;2018-12-25;13:00:00;2018-12-25 13:00;0;7,666;6,8;215;0,363
43459,58;2018-12-25;14:00:00;2018-12-25 14:00;0;7,669;6,8;215;0,366
43459,63;2018-12-25;15:00:00;2018-12-25 15:00;0;7,676;6,8;215;0,373
43459,67;2018-12-25;16:00:00;2018-12-25 16:00;0;7,653;6,8;215;0,35
43459,71;2018-12-25;17:00:00;2018-12-25 17:00;0;7,637;6,8;215;0,334
43459,75;2018-12-25;18:00:00;2018-12-25 18:00;0;7,669;6,8;215;0,366
43459,79;2018-12-25;19:00:00;2018-12-25 19:00;0;7,647;6,8;215;0,344
43459,83;2018-12-25;20:00:00;2018-12-25 20:00;0;7,656;6,8;215;0,353
43459,88;2018-12-25;21:00:00;2018-12-25 21:00;0;7,66;6,8;215;0,357
43459,92;2018-12-25;22:00:00;2018-12-25 22:00;0;7,652;6,8;215;0,349
43459,96;2018-12-25;23:00:00;2018-12-25 23:00;0;7,644;6,8;215;0,341
43460,00;2018-12-26;00:00:00;2018-12-26 00:00;0;7,659;6,8;215;0,356
43460,04;2018-12-26;01:00:00;2018-12-26 01:00;0;7,653;6,8;215;0,35
43460,08;2018-12-26;02:00:00;2018-12-26 02:00;0;7,636;6,8;215;0,333
43460,13;2018-12-26;03:00:00;2018-12-26 03:00;0;7,65;6,8;215;0,347
43460,17;2018-12-26;04:00:00;2018-12-26 04:00;0;7,656;6,8;215;0,353
43460,21;2018-12-26;05:00:00;2018-12-26 05:00;0;7,656;6,8;215;0,353
43460,25;2018-12-26;06:00:00;2018-12-26 06:00;0;7,669;6,8;215;0,366
43460,29;2018-12-26;07:00:00;2018-12-26 07:00;0;7,654;6,8;215;0,351
43460,33;2018-12-26;08:00:00;2018-12-26 08:00;0;7,643;6,8;215;0,34
43460,38;2018-12-26;09:00:00;2018-12-26 09:00;0;7,654;6,8;215;0,351
43460,42;2018-12-26;10:00:00;2018-12-26 10:00;0;7,658;6,8;215;0,355
43460,46;2018-12-26;11:00:00;2018-12-26 11:00;0;7,649;6,8;215;0,346
43460,50;2018-12-26;12:00:00;2018-12-26 12:00;0;7,655;6,8;215;0,352
43460,54;2018-12-26;13:00:00;2018-12-26 13:00;0;7,65;6,8;215;0,347
43460,58;2018-12-26;14:00:00;2018-12-26 14:00;0;7,676;6,8;215;0,373
43460,63;2018-12-26;15:00:00;2018-12-26 15:00;0;7,646;6,8;215;0,343
43460,67;2018-12-26;16:00:00;2018-12-26 16:00;0;7,649;6,8;215;0,346
43460,71;2018-12-26;17:00:00;2018-12-26 17:00;0;7,654;6,8;214;0,351
43460,75;2018-12-26;18:00:00;2018-12-26 18:00;0;7,649;6,8;214;0,346
43460,79;2018-12-26;19:00:00;2018-12-26 19:00;0;7,652;6,8;214;0,349
43460,83;2018-12-26;20:00:00;2018-12-26 20:00;0;7,667;6,8;214;0,364
43460,88;2018-12-26;21:00:00;2018-12-26 21:00;0;7,642;6,8;214;0,339
43460,92;2018-12-26;22:00:00;2018-12-26 22:00;0;7,648;6,8;214;0,345
43460,96;2018-12-26;23:00:00;2018-12-26 23:00;0;7,653;6,8;214;0,35
43461,00;2018-12-27;00:00:00;2018-12-27 00:00;0;7,627;6,8;214;0,324
43461,04;2018-12-27;01:00:00;2018-12-27 01:00;0;7,634;6,8;214;0,331
43461,08;2018-12-27;02:00:00;2018-12-27 02:00;0;7,652;6,8;214;0,349
43461,13;2018-12-27;03:00:00;2018-12-27 03:00;0;7,646;6,8;214;0,343
43461,17;2018-12-27;04:00:00;2018-12-27 04:00;0;7,63;6,8;214;0,327
43461,21;2018-12-27;05:00:00;2018-12-27 05:00;0;7,643;6,8;214;0,34
43461,25;2018-12-27;06:00:00;2018-12-27 06:00;0;7,64;6,8;214;0,337
43461,29;2018-12-27;07:00:00;2018-12-27 07:00;0;7,649;6,8;214;0,346
43461,33;2018-12-27;08:00:00;2018-12-27 08:00;0;7,639;6,8;213;0,336
43461,38;2018-12-27;09:00:00;2018-12-27 09:00;0;7,643;6,8;213;0,34
43461,42;2018-12-27;10:00:00;2018-12-27 10:00;0;7,659;6,8;213;0,356
43461,46;2018-12-27;11:00:00;2018-12-27 11:00;0;7,633;6,8;213;0,33
43461,50;2018-12-27;12:00:00;2018-12-27 12:00;0;7,648;6,8;213;0,345
43461,54;2018-12-27;13:00:00;2018-12-27 13:00;0;7,632;6,8;213;0,329
43461,58;2018-12-27;14:00:00;2018-12-27 14:00;0;7,644;6,8;213;0,341
43461,63;2018-12-27;15:00:00;2018-12-27 15:00;0;7,64;6,8;213;0,337
43461,67;2018-12-27;16:00:00;2018-12-27 16:00;0;7,634;6,8;213;0,331
43461,71;2018-12-27;17:00:00;2018-12-27 17:00;0;7,649;6,8;213;0,346
43461,75;2018-12-27;18:00:00;2018-12-27 18:00;0;7,647;6,8;213;0,344
43461,79;2018-12-27;19:00:00;2018-12-27 19:00;0;7,648;6,8;213;0,345
43461,83;2018-12-27;20:00:00;2018-12-27 20:00;0;7,636;6,8;213;0,333
43461,88;2018-12-27;21:00:00;2018-12-27 21:00;0;7,639;6,8;213;0,336
43461,92;2018-12-27;22:00:00;2018-12-27 22:00;0;7,637;6,8;213;0,334
43461,96;2018-12-27;23:00:00;2018-12-27 23:00;0;7,655;6,8;213;0,352
43462,00;2018-12-28;00:00:00;2018-12-28 00:00;0;7,635;6,8;212;0,332
43462,04;2018-12-28;01:00:00;2018-12-28 01:00;0;7,647;6,8;213;0,344
43462,08;2018-12-28;02:00:00;2018-12-28 02:00;0;7,643;6,8;212;0,34
43462,13;2018-12-28;03:00:00;2018-12-28 03:00;0;7,638;6,8;212;0,335
43462,17;2018-12-28;04:00:00;2018-12-28 04:00;0;7,643;6,8;212;0,34
43462,21;2018-12-28;05:00:00;2018-12-28 05:00;0;7,651;6,8;212;0,348
43462,25;2018-12-28;06:00:00;2018-12-28 06:00;0;7,646;6,8;212;0,343
43462,29;2018-12-28;07:00:00;2018-12-28 07:00;0;7,638;6,8;212;0,335
43462,33;2018-12-28;08:00:00;2018-12-28 08:00;0;7,646;6,8;212;0,343
43462,38;2018-12-28;09:00:00;2018-12-28 09:00;0;7,641;6,8;212;0,338
43462,42;2018-12-28;10:00:00;2018-12-28 10:00;0;7,643;6,8;212;0,34
43462,46;2018-12-28;11:00:00;2018-12-28 11:00;0;7,644;6,8;212;0,341
43462,50;2018-12-28;12:00:00;2018-12-28 12:00;0;7,643;6,8;212;0,34
43462,54;2018-12-28;13:00:00;2018-12-28 13:00;0;7,642;6,8;212;0,339
43462,58;2018-12-28;14:00:00;2018-12-28 14:00;0;7,653;6,8;212;0,35
43462,63;2018-12-28;15:00:00;2018-12-28 15:00;0;7,638;6,8;212;0,335
43462,67;2018-12-28;16:00:00;2018-12-28 16:00;0;7,636;6,8;212;0,333
43462,71;2018-12-28;17:00:00;2018-12-28 17:00;0;7,641;6,8;212;0,338
43462,75;2018-12-28;18:00:00;2018-12-28 18:00;0;7,652;6,8;212;0,349
43462,79;2018-12-28;19:00:00;2018-12-28 19:00;0;7,633;6,8;211;0,33
43462,83;2018-12-28;20:00:00;2018-12-28 20:00;0;7,634;6,8;211;0,331
43462,88;2018-12-28;21:00:00;2018-12-28 21:00;0;7,649;6,8;211;0,346
43462,92;2018-12-28;22:00:00;2018-12-28 22:00;0;7,64;6,8;211;0,337
43462,96;2018-12-28;23:00:00;2018-12-28 23:00;0;7,649;6,8;211;0,346
43463,00;2018-12-29;00:00:00;2018-12-29 00:00;0;7,647;6,8;211;0,344
43463,04;2018-12-29;01:00:00;2018-12-29 01:00;0;7,643;6,8;211;0,34
43463,08;2018-12-29;02:00:00;2018-12-29 02:00;0;7,628;6,8;211;0,325
43463,13;2018-12-29;03:00:00;2018-12-29 03:00;0;7,64;6,8;211;0,337
43463,17;2018-12-29;04:00:00;2018-12-29 04:00;0;7,633;6,8;211;0,33
43463,21;2018-12-29;05:00:00;2018-12-29 05:00;0;7,638;6,8;211;0,335
43463,25;2018-12-29;06:00:00;2018-12-29 06:00;0;7,643;6,8;211;0,34
43463,29;2018-12-29;07:00:00;2018-12-29 07:00;0;7,627;6,8;211;0,324
43463,33;2018-12-29;08:00:00;2018-12-29 08:00;0;7,642;6,8;211;0,339
43463,38;2018-12-29;09:00:00;2018-12-29 09:00;0;7,628;6,8;211;0,325
43463,42;2018-12-29;10:00:00;2018-12-29 10:00;0;7,64;6,8;211;0,337
43463,46;2018-12-29;11:00:00;2018-12-29 11:00;0;7,651;6,8;210;0,348
43463,50;2018-12-29;12:00:00;2018-12-29 12:00;0;7,632;6,8;210;0,329
43463,54;2018-12-29;13:00:00;2018-12-29 13:00;0;7,639;6,8;210;0,336
43463,58;2018-12-29;14:00:00;2018-12-29 14:00;0;7,645;6,8;210;0,342
43463,63;2018-12-29;15:00:00;2018-12-29 15:00;0;7,636;6,8;210;0,333
43463,67;2018-12-29;16:00:00;2018-12-29 16:00;0;7,628;6,8;210;0,325
43463,71;2018-12-29;17:00:00;2018-12-29 17:00;0;7,639;6,8;210;0,336
43463,75;2018-12-29;18:00:00;2018-12-29 18:00;0;7,648;6,8;210;0,345
43463,79;2018-12-29;19:00:00;2018-12-29 19:00;0;7,62;6,8;210;0,317
43463,83;2018-12-29;20:00:00;2018-12-29 20:00;0;7,652;6,8;210;0,349
43463,88;2018-12-29;21:00:00;2018-12-29 21:00;0;7,648;6,8;210;0,345
43463,92;2018-12-29;22:00:00;2018-12-29 22:00;0;7,636;6,8;210;0,333
43463,96;2018-12-29;23:00:00;2018-12-29 23:00;0;7,639;6,8;210;0,336
43464,00;2018-12-30;00:00:00;2018-12-30 00:00;0;7,646;6,8;210;0,343
43464,04;2018-12-30;01:00:00;2018-12-30 01:00;0;7,642;6,8;210;0,339
43464,08;2018-12-30;02:00:00;2018-12-30 02:00;0;7,649;6,8;210;0,346
43464,13;2018-12-30;03:00:00;2018-12-30 03:00;0;7,643;6,8;210;0,34
43464,17;2018-12-30;04:00:00;2018-12-30 04:00;0;7,634;6,8;210;0,331
43464,21;2018-12-30;05:00:00;2018-12-30 05:00;0;7,634;6,8;210;0,331
43464,25;2018-12-30;06:00:00;2018-12-30 06:00;0;7,643;6,8;210;0,34
43464,29;2018-12-30;07:00:00;2018-12-30 07:00;0;7,644;6,8;210;0,341
43464,33;2018-12-30;08:00:00;2018-12-30 08:00;0;7,639;6,8;210;0,336
43464,38;2018-12-30;09:00:00;2018-12-30 09:00;0;7,637;6,8;210;0,334
43464,42;2018-12-30;10:00:00;2018-12-30 10:00;0;7,637;6,8;210;0,334
43464,46;2018-12-30;11:00:00;2018-12-30 11:00;0;7,641;6,8;210;0,338
43464,50;2018-12-30;12:00:00;2018-12-30 12:00;0;7,647;6,8;210;0,344
43464,54;2018-12-30;13:00:00;2018-12-30 13:00;0;7,642;6,8;210;0,339
43464,58;2018-12-30;14:00:00;2018-12-30 14:00;0;7,661;6,8;210;0,358
43464,63;2018-12-30;15:00:00;2018-12-30 15:00;0;7,638;6,8;210;0,335
43464,67;2018-12-30;16:00:00;2018-12-30 16:00;0;7,654;6,8;210;0,351
43464,71;2018-12-30;17:00:00;2018-12-30 17:00;0;7,633;6,8;209;0,33
43464,75;2018-12-30;18:00:00;2018-12-30 18:00;0;7,653;6,8;209;0,35
43464,79;2018-12-30;19:00:00;2018-12-30 19:00;0;7,647;6,8;209;0,344
43464,83;2018-12-30;20:00:00;2018-12-30 20:00;0;7,633;6,8;209;0,33
43464,88;2018-12-30;21:00:00;2018-12-30 21:00;0;7,647;6,8;209;0,344
43464,92;2018-12-30;22:00:00;2018-12-30 22:00;0;7,632;6,8;209;0,329
43464,96;2018-12-30;23:00:00;2018-12-30 23:00;0;7,641;6,8;209;0,338
43465,00;2018-12-31;00:00:00;2018-12-31 00:00;0;7,631;6,8;209;0,328
43465,04;2018-12-31;01:00:00;2018-12-31 01:00;0;7,636;6,8;209;0,333
43465,08;2018-12-31;02:00:00;2018-12-31 02:00;0;7,638;6,8;209;0,335
43465,13;2018-12-31;03:00:00;2018-12-31 03:00;0;7,651;6,8;209;0,348
43465,17;2018-12-31;04:00:00;2018-12-31 04:00;0;7,653;6,8;209;0,35
43465,21;2018-12-31;05:00:00;2018-12-31 05:00;0;7,659;6,8;209;0,356
43465,25;2018-12-31;06:00:00;2018-12-31 06:00;0;7,655;6,8;209;0,352
43465,29;2018-12-31;07:00:00;2018-12-31 07:00;0;7,646;6,8;209;0,343
43465,33;2018-12-31;08:00:00;2018-12-31 08:00;0;7,654;6,8;208;0,351
43465,38;2018-12-31;09:00:00;2018-12-31 09:00;0;7,654;6,8;208;0,351
43465,42;2018-12-31;10:00:00;2018-12-31 10:00;0;7,636;6,8;208;0,333
43465,46;2018-12-31;11:00:00;2018-12-31 11:00;0;7,657;6,8;208;0,354
43465,50;2018-12-31;12:00:00;2018-12-31 12:00;0;7,659;6,8;208;0,356
43465,54;2018-12-31;13:00:00;2018-12-31 13:00;0;7,644;6,8;208;0,341
43465,58;2018-12-31;14:00:00;2018-12-31 14:00;0;7,643;6,8;208;0,34
43465,63;2018-12-31;15:00:00;2018-12-31 15:00;0;7,656;6,8;208;0,353
43465,67;2018-12-31;16:00:00;2018-12-31 16:00;0;7,653;6,8;208;0,35
43465,71;2018-12-31;17:00:00;2018-12-31 17:00;0;7,648;6,8;208;0,345
43465,75;2018-12-31;18:00:00;2018-12-31 18:00;0;7,65;6,8;208;0,347
43465,79;2018-12-31;19:00:00;2018-12-31 19:00;0;7,652;6,8;208;0,349
43465,83;2018-12-31;20:00:00;2018-12-31 20:00;0;7,635;6,8;208;0,332
43465,88;2018-12-31;21:00:00;2018-12-31 21:00;0;7,649;6,8;208;0,346
43465,92;2018-12-31;22:00:00;2018-12-31 22:00;0;7,657;6,8;208;0,354
43465,96;2018-12-31;23:00:00;2018-12-31 23:00;0;7,646;6,8;208;0,343
43466,00;2019-01-01;00:00:00;2019-01-01 00:00;0;7,651;6,8;208;0,348
43466,04;2019-01-01;01:00:00;2019-01-01 01:00;0;7,66;6,8;208;0,357
43466,08;2019-01-01;02:00:00;2019-01-01 02:00;0;7,658;6,8;207;0,355
43466,13;2019-01-01;03:00:00;2019-01-01 03:00;0;7,66;6,8;207;0,357
43466,17;2019-01-01;04:00:00;2019-01-01 04:00;0;7,663;6,8;207;0,36
43466,21;2019-01-01;05:00:00;2019-01-01 05:00;0;7,67;6,8;207;0,367
43466,25;2019-01-01;06:00:00;2019-01-01 06:00;0;7,673;6,8;207;0,37
43466,29;2019-01-01;07:00:00;2019-01-01 07:00;0;7,649;6,8;207;0,346
43466,33;2019-01-01;08:00:00;2019-01-01 08:00;0;7,66;6,8;207;0,357
43466,38;2019-01-01;09:00:00;2019-01-01 09:00;0;7,659;6,8;207;0,356
43466,42;2019-01-01;10:00:00;2019-01-01 10:00;0;7,661;6,8;207;0,358
43466,46;2019-01-01;11:00:00;2019-01-01 11:00;0;7,65;6,8;207;0,347
43466,50;2019-01-01;12:00:00;2019-01-01 12:00;0;7,659;6,8;207;0,356
43466,54;2019-01-01;13:00:00;2019-01-01 13:00;0;7,653;6,8;207;0,35
43466,58;2019-01-01;14:00:00;2019-01-01 14:00;0;7,66;6,8;207;0,357
43466,63;2019-01-01;15:00:00;2019-01-01 15:00;0;7,655;6,8;207;0,352
43466,67;2019-01-01;16:00:00;2019-01-01 16:00;0;7,658;6,8;207;0,355
43466,71;2019-01-01;17:00:00;2019-01-01 17:00;0;7,65;6,8;207;0,347
43466,75;2019-01-01;18:00:00;2019-01-01 18:00;0;7,661;6,8;207;0,358
43466,79;2019-01-01;19:00:00;2019-01-01 19:00;0;7,669;6,8;207;0,366
43466,83;2019-01-01;20:00:00;2019-01-01 20:00;0;7,673;6,8;207;0,37
43466,88;2019-01-01;21:00:00;2019-01-01 21:00;0;7,639;6,8;207;0,336
43466,92;2019-01-01;22:00:00;2019-01-01 22:00;0;7,665;6,8;207;0,362
43466,96;2019-01-01;23:00:00;2019-01-01 23:00;0;7,642;6,8;206;0,339
43467,00;2019-01-02;00:00:00;2019-01-02 00:00;0;7,658;6,8;206;0,355
43467,04;2019-01-02;01:00:00;2019-01-02 01:00;0;7,655;6,8;206;0,352
43467,08;2019-01-02;02:00:00;2019-01-02 02:00;0;7,655;6,8;206;0,352
43467,13;2019-01-02;03:00:00;2019-01-02 03:00;0;7,654;6,8;206;0,351
43467,17;2019-01-02;04:00:00;2019-01-02 04:00;0;7,662;6,8;206;0,359
43467,21;2019-01-02;05:00:00;2019-01-02 05:00;0;7,656;6,8;206;0,353
43467,25;2019-01-02;06:00:00;2019-01-02 06:00;0;7,656;6,8;206;0,353
43467,29;2019-01-02;07:00:00;2019-01-02 07:00;0;7,667;6,8;206;0,364
43467,33;2019-01-02;08:00:00;2019-01-02 08:00;0;7,643;6,8;206;0,34
43467,38;2019-01-02;09:00:00;2019-01-02 09:00;0;7,668;6,8;206;0,365
43467,42;2019-01-02;10:00:00;2019-01-02 10:00;0;7,667;6,8;206;0,364
43467,46;2019-01-02;11:00:00;2019-01-02 11:00;0;7,641;6,8;206;0,338
43467,50;2019-01-02;12:00:00;2019-01-02 12:00;0;7,653;6,8;206;0,35
43467,54;2019-01-02;13:00:00;2019-01-02 13:00;0;7,655;6,8;206;0,352
43467,58;2019-01-02;14:00:00;2019-01-02 14:00;0;7,668;6,8;206;0,365
43467,63;2019-01-02;15:00:00;2019-01-02 15:00;0;7,658;6,8;206;0,355
43467,67;2019-01-02;16:00:00;2019-01-02 16:00;0;7,659;6,8;206;0,356
43467,71;2019-01-02;17:00:00;2019-01-02 17:00;0;7,652;6,8;205;0,349
43467,75;2019-01-02;18:00:00;2019-01-02 18:00;0;7,668;6,8;205;0,365
43467,79;2019-01-02;19:00:00;2019-01-02 19:00;0;7,667;6,8;205;0,364
43467,83;2019-01-02;20:00:00;2019-01-02 20:00;0;7,656;6,8;205;0,353
43467,88;2019-01-02;21:00:00;2019-01-02 21:00;0;7,656;6,8;205;0,353
43467,92;2019-01-02;22:00:00;2019-01-02 22:00;0;7,649;6,8;205;0,346
43467,96;2019-01-02;23:00:00;2019-01-02 23:00;0;7,654;6,8;205;0,351
43468,00;2019-01-03;00:00:00;2019-01-03 00:00;0;7,666;6,8;205;0,363
43468,04;2019-01-03;01:00:00;2019-01-03 01:00;0;7,656;6,8;205;0,353
43468,08;2019-01-03;02:00:00;2019-01-03 02:00;0;7,653;6,8;205;0,35
43468,13;2019-01-03;03:00:00;2019-01-03 03:00;0;7,654;6,8;205;0,351
43468,17;2019-01-03;04:00:00;2019-01-03 04:00;0;7,647;6,8;205;0,344
43468,21;2019-01-03;05:00:00;2019-01-03 05:00;0;7,653;6,8;205;0,35
43468,25;2019-01-03;06:00:00;2019-01-03 06:00;0;7,668;6,8;205;0,365
43468,29;2019-01-03;07:00:00;2019-01-03 07:00;0;7,658;6,8;205;0,355
43468,33;2019-01-03;08:00:00;2019-01-03 08:00;0;7,662;6,8;205;0,359
43468,38;2019-01-03;09:00:00;2019-01-03 09:00;0;7,656;6,8;205;0,353
43468,42;2019-01-03;10:00:00;2019-01-03 10:00;0;7,672;6,8;205;0,369
43468,46;2019-01-03;11:00:00;2019-01-03 11:00;0;7,656;6,8;205;0,353
43468,50;2019-01-03;12:00:00;2019-01-03 12:00;0;7,646;6,8;205;0,343
43468,54;2019-01-03;13:00:00;2019-01-03 13:00;0;7,682;6,8;205;0,379
43468,58;2019-01-03;14:00:00;2019-01-03 14:00;0;7,667;6,8;205;0,364
43468,63;2019-01-03;15:00:00;2019-01-03 15:00;0;7,663;6,8;205;0,36
43468,67;2019-01-03;16:00:00;2019-01-03 16:00;0;7,659;6,8;205;0,356
43468,71;2019-01-03;17:00:00;2019-01-03 17:00;0;7,654;6,8;205;0,351
43468,75;2019-01-03;18:00:00;2019-01-03 18:00;0;7,663;6,8;205;0,36
43468,79;2019-01-03;19:00:00;2019-01-03 19:00;0;7,666;6,8;205;0,363
43468,83;2019-01-03;20:00:00;2019-01-03 20:00;0;7,66;6,8;204;0,357
43468,88;2019-01-03;21:00:00;2019-01-03 21:00;0;7,655;6,8;204;0,352
43468,92;2019-01-03;22:00:00;2019-01-03 22:00;0;7,644;6,8;204;0,341
43468,96;2019-01-03;23:00:00;2019-01-03 23:00;0;7,658;6,8;204;0,355
43469,00;2019-01-04;00:00:00;2019-01-04 00:00;0;7,666;6,8;204;0,363
43469,04;2019-01-04;01:00:00;2019-01-04 01:00;0;7,668;6,8;204;0,365
43469,08;2019-01-04;02:00:00;2019-01-04 02:00;0;7,664;6,8;204;0,361
43469,13;2019-01-04;03:00:00;2019-01-04 03:00;0;7,666;6,8;204;0,363
43469,17;2019-01-04;04:00:00;2019-01-04 04:00;0;7,66;6,8;204;0,357
43469,21;2019-01-04;05:00:00;2019-01-04 05:00;0;7,67;6,8;204;0,367
43469,25;2019-01-04;06:00:00;2019-01-04 06:00;0;7,669;6,8;204;0,366
43469,29;2019-01-04;07:00:00;2019-01-04 07:00;0;7,656;6,8;204;0,353
43469,33;2019-01-04;08:00:00;2019-01-04 08:00;0;7,664;6,8;204;0,361
43469,38;2019-01-04;09:00:00;2019-01-04 09:00;0;7,674;6,8;204;0,371
43469,42;2019-01-04;10:00:00;2019-01-04 10:00;0;7,669;6,8;204;0,366
43469,46;2019-01-04;11:00:00;2019-01-04 11:00;0;7,661;6,8;204;0,358
43469,50;2019-01-04;12:00:00;2019-01-04 12:00;0;7,649;6,8;204;0,346
43469,54;2019-01-04;13:00:00;2019-01-04 13:00;0;7,664;6,8;203;0,361
43469,58;2019-01-04;14:00:00;2019-01-04 14:00;0;7,661;6,8;203;0,358
43469,63;2019-01-04;15:00:00;2019-01-04 15:00;0;7,661;6,8;203;0,358
43469,67;2019-01-04;16:00:00;2019-01-04 16:00;0;7,654;6,8;203;0,351
43469,71;2019-01-04;17:00:00;2019-01-04 17:00;0;7,649;6,8;203;0,346
43469,75;2019-01-04;18:00:00;2019-01-04 18:00;0;7,667;6,8;203;0,364
43469,79;2019-01-04;19:00:00;2019-01-04 19:00;0;7,664;6,8;203;0,361
43469,83;2019-01-04;20:00:00;2019-01-04 20:00;0;7,66;6,8;203;0,357
43469,88;2019-01-04;21:00:00;2019-01-04 21:00;0;7,66;6,8;203;0,357
43469,92;2019-01-04;22:00:00;2019-01-04 22:00;0;7,654;6,8;203;0,351
43469,96;2019-01-04;23:00:00;2019-01-04 23:00;0;7,662;6,8;203;0,359
43470,00;2019-01-05;00:00:00;2019-01-05 00:00;0;7,66;6,8;203;0,357
43470,04;2019-01-05;01:00:00;2019-01-05 01:00;0;7,653;6,8;203;0,35
43470,08;2019-01-05;02:00:00;2019-01-05 02:00;0;7,651;6,8;203;0,348
43470,13;2019-01-05;03:00:00;2019-01-05 03:00;0;7,654;6,8;203;0,351
43470,17;2019-01-05;04:00:00;2019-01-05 04:00;0;7,657;6,8;203;0,354
43470,21;2019-01-05;05:00:00;2019-01-05 05:00;0;7,648;6,8;203;0,345
43470,25;2019-01-05;06:00:00;2019-01-05 06:00;0;7,666;6,8;203;0,363
43470,29;2019-01-05;07:00:00;2019-01-05 07:00;0;7,657;6,8;202;0,354
43470,33;2019-01-05;08:00:00;2019-01-05 08:00;0;7,661;6,8;202;0,358
43470,38;2019-01-05;09:00:00;2019-01-05 09:00;0;7,645;6,8;202;0,342
43470,42;2019-01-05;10:00:00;2019-01-05 10:00;0;7,651;6,8;202;0,348
43470,46;2019-01-05;11:00:00;2019-01-05 11:00;0;7,67;6,8;202;0,367
43470,50;2019-01-05;12:00:00;2019-01-05 12:00;0;7,656;6,8;202;0,353
43470,54;2019-01-05;13:00:00;2019-01-05 13:00;0;7,659;6,8;202;0,356
43470,58;2019-01-05;14:00:00;2019-01-05 14:00;0;7,631;6,8;202;0,328
43470,63;2019-01-05;15:00:00;2019-01-05 15:00;0;7,652;6,8;202;0,349
43470,67;2019-01-05;16:00:00;2019-01-05 16:00;0;7,654;6,8;202;0,351
43470,71;2019-01-05;17:00:00;2019-01-05 17:00;0;7,637;6,8;202;0,334
43470,75;2019-01-05;18:00:00;2019-01-05 18:00;0;7,652;6,8;202;0,349
43470,79;2019-01-05;19:00:00;2019-01-05 19:00;0;7,641;6,8;202;0,338
43470,83;2019-01-05;20:00:00;2019-01-05 20:00;0;7,652;6,8;202;0,349
43470,88;2019-01-05;21:00:00;2019-01-05 21:00;0;7,658;6,8;202;0,355
43470,92;2019-01-05;22:00:00;2019-01-05 22:00;0;7,657;6,8;202;0,354
43470,96;2019-01-05;23:00:00;2019-01-05 23:00;0;7,659;6,8;202;0,356
43471,00;2019-01-06;00:00:00;2019-01-06 00:00;0;7,647;6,8;202;0,344
43471,04;2019-01-06;01:00:00;2019-01-06 01:00;0;7,653;6,8;202;0,35
43471,08;2019-01-06;02:00:00;2019-01-06 02:00;0;7,653;6,8;202;0,35
43471,13;2019-01-06;03:00:00;2019-01-06 03:00;0;7,664;6,8;202;0,361
43471,17;2019-01-06;04:00:00;2019-01-06 04:00;0;7,645;6,8;201;0,342
43471,21;2019-01-06;05:00:00;2019-01-06 05:00;0;7,645;6,8;201;0,342
43471,25;2019-01-06;06:00:00;2019-01-06 06:00;0;7,641;6,8;201;0,338
43471,29;2019-01-06;07:00:00;2019-01-06 07:00;0;7,659;6,8;201;0,356
43471,33;2019-01-06;08:00:00;2019-01-06 08:00;0;7,667;6,8;201;0,364
43471,38;2019-01-06;09:00:00;2019-01-06 09:00;0;7,66;6,8;201;0,357
43471,42;2019-01-06;10:00:00;2019-01-06 10:00;0;7,653;6,8;201;0,35
43471,46;2019-01-06;11:00:00;2019-01-06 11:00;0;7,652;6,8;201;0,349
